principal component 1,principal component 2,principal component 3,principal component 4,category_CYT,category_ERL,category_EXC,category_ME1,category_ME2,category_ME3,category_MIT,category_NUC,category_POX,category_VAC
0.17583296302855672,0.33986624107024727,0.2939514117761949,0.14880895473243416,0,0,0,0,0,0,1,0,0,0
0.5255337122516357,0.22327204278266197,0.2927026019291862,0.06718827868425645,0,0,0,0,0,1,0,0,0,0
0.4345621635437896,0.1627619390647576,0.3054708373869165,0.06193305339963353,0,0,0,0,0,1,0,0,0,0
0.4492151290142391,0.28893744342360744,0.9880604656413197,0.385945527201604,0,0,0,0,0,0,0,0,1,0
0.5106783309578545,0.24206587293316442,0.2660706246938557,0.10918856298297662,0,0,0,0,0,0,0,1,0,0
0.25395056084288237,0.2929773987122091,0.29882097750600395,0.10357607194073805,0,0,0,0,0,0,0,1,0,0
0.4189122283704747,0.27982079157241846,0.2967929472767491,0.12032527758775717,0,0,0,0,0,0,0,1,0,0
0.5257971177401127,0.15003395187222712,0.3080693217240067,0.07667662147393732,0,0,0,0,0,0,0,0,0,1
0.1820341529889153,0.40930599674087675,0.24360307530018122,0.11138610355929794,0,0,0,0,0,0,0,1,0,0
0.25345426350573386,0.2793404707178858,0.2510842295968717,0.11416209371340341,0,0,0,0,0,0,0,1,0,0
0.31860406324242546,0.25685570946900216,0.29680223851003806,0.11265330538378698,0,0,0,0,0,0,0,1,0,0
0.12241118093659409,0.3059740775770935,0.29246610549093816,0.12023263295330784,0,0,0,0,0,0,0,1,0,0
0.45122668486515244,0.2613771858648818,0.25198334618968926,0.10400811241876445,0,0,0,0,0,0,0,1,0,0
0.24198552148845637,0.23146324253041667,0.3043218068203262,0.11588340293816077,0,0,0,0,0,0,0,1,0,0
0.3334790751954386,0.33837271318964146,0.2849087373251314,0.12437732102976382,1,0,0,0,0,0,0,0,0,0
0.5777418747605146,0.25486392473360076,0.30010362540491664,0.112443659383521,1,0,0,0,0,0,0,0,0,0
0.5221961805308386,0.22049455803091095,0.25515512847539573,0.08232954449057525,0,0,0,0,0,0,0,1,0,0
0.22662552072821848,0.3667514081977662,0.2799129259581024,0.11627060681666603,0,0,0,0,0,0,0,1,0,0
0.5542504331479586,0.3466963946184441,0.21368095757336344,0.076104258670294,0,0,0,0,0,0,1,0,0,0
0.32109273513557784,0.28777695336024406,0.2976250681944237,0.12092596620533828,0,0,0,0,0,0,0,1,0,0
0.42157521033056655,0.2560130446818749,0.2958333570735825,0.1124834072174839,0,0,0,0,0,0,0,1,0,0
0.524329388504969,0.22343091541618235,0.2764322783967584,0.1019447482757679,0,0,0,0,0,0,0,1,0,0
0.4682926101452057,0.2094200878753414,0.3051363764912057,0.0912729530776054,0,0,0,0,1,0,0,0,0,0
0.3224119592246711,0.23631816722365456,0.2833858868580358,0.11498535654394422,1,0,0,0,0,0,0,0,0,0
0.41844551298548976,0.3191899063220628,0.1305351999344075,0.03605585012588457,0,0,0,0,0,0,0,1,0,0
0.5094916742823613,0.1174793588326028,0.24547729765833678,0.04889784191789602,0,0,0,0,0,1,0,0,0,0
0.48196078418841554,0.26232316636954095,0.2962018580428916,0.12014324196372293,1,0,0,0,0,0,0,0,0,0
0.3310149733189476,0.28102852742622125,0.28683913132973066,0.1339266648182924,0,0,0,0,0,0,0,1,0,0
0.4193913582227185,0.2815027351562313,0.2903039588912392,0.09199318412759337,0,0,0,0,0,0,0,1,0,0
0.7185896599235646,0.1596672799133697,0.3183632139609238,0.07406227361276593,0,0,0,0,1,0,0,0,0,0
0.3682134657430118,0.2367863854677908,0.30074638649451474,0.11834289641944648,1,0,0,0,0,0,0,0,0,0
0.4669083149116719,0.27015690652414825,0.2708648083890196,0.09559613375179128,1,0,0,0,0,0,0,0,0,0
0.2676849226576011,0.27684290384759636,0.30145164218843423,0.1301227946759359,0,0,0,0,0,0,0,1,0,0
0.46397387035806353,0.1435710290071278,0.28286669229015693,0.05110859814335064,0,0,0,0,0,1,0,0,0,0
0.7943172919038989,0.21117029904852452,0.29689684410077327,0.05690335721515067,0,0,0,1,0,0,0,0,0,0
0.3922454243665649,0.1642973519926343,0.24209262415658117,0.09701439516845778,1,0,0,0,0,0,0,0,0,0
0.4847552214436569,0.26489868747439405,0.2860701905885709,0.11091073491866915,1,0,0,0,0,0,0,0,0,0
0.4892303659125792,0.26088061582779076,0.286525441274379,0.10855736179099797,1,0,0,0,0,0,0,0,0,0
0.35915454720470363,0.17593458680495608,0.3101803110272144,0.08939601621459813,0,0,0,0,0,1,0,0,0,0
0.6379457160726223,0.24420023694625306,0.2992910370503062,0.06722828547671039,0,0,0,0,0,1,0,0,0,0
0.6539781372590467,0.25025024748733554,0.2905297451279845,0.075648227297708,0,0,0,0,1,0,0,0,0,0
0.5825666705217281,0.18895921395811796,0.30936288296997594,0.09340471089031138,0,0,0,0,0,1,0,0,0,0
0.5876739515148396,0.30086395005698213,0.27891893830370024,0.09186599812361511,1,0,0,0,0,0,0,0,0,0
0.5640433366697215,0.2283495167575327,0.3015273980732686,0.0921362320981204,0,0,0,0,1,0,0,0,0,0
0.5685382621152513,0.19815453336688194,0.28938624215271946,0.09342749959364846,1,0,0,0,0,0,0,0,0,0
0.7778170509912248,0.2401202114825534,0.29502096657224713,0.08034262914056502,0,0,0,0,1,0,0,0,0,0
0.5366229334694111,0.20776477393002213,0.30594235280905124,0.09785343356754858,1,0,0,0,0,0,0,0,0,0
0.6234336993637054,0.2471785329329049,0.294350514667925,0.08054852207311035,0,0,0,0,0,1,0,0,0,0
0.5653290823622538,0.20923638144965995,0.30262444364454255,0.07913887969068811,0,0,0,0,0,1,0,0,0,0
0.3861992009336762,0.24680859502359548,0.29805742464205953,0.09026504232658868,0,0,0,0,0,1,0,0,0,0
0.3210710770883148,0.23889608128608777,0.30486214674494044,0.12430018933900915,1,0,0,0,0,0,0,0,0,0
0.33269337461176507,0.22656410507768782,0.3014242203187502,0.09967930028335642,0,0,0,0,1,0,0,0,0,0
0.5724090726106343,0.22279240952929663,0.3046023163769354,0.09950280153950855,1,0,0,0,0,0,0,0,0,0
0.6115074476510918,0.220430610656276,0.29954661026369034,0.08304750083694559,0,0,0,0,0,1,0,0,0,0
0.6132365010045919,0.2763174192784393,0.295399702704182,0.08313840418678076,0,0,0,0,1,0,0,0,0,0
0.4730168092647609,0.1458621078046863,0.22943327519893728,0.07324750558290727,0,0,0,0,0,0,0,1,0,0
0.4114141968466658,0.15050102522429915,0.2550748420892955,0.08100198528255259,0,0,0,0,0,0,0,1,0,0
0.9090419057002938,0.2616214251966894,0.0376429358384322,0.973746359157424,0,1,0,0,0,0,0,0,0,0
0.8219914671474442,0.35758944647506175,0.26744256040757836,0.07533848444059105,0,0,1,0,0,0,0,0,0,0
0.4701629651708441,0.09100065320140671,0.04418141261797859,0.9833286300151196,1,0,0,0,0,0,0,0,0,0
0.4244344725976199,0.24233894243212428,0.30215018301528307,0.10420443047317111,1,0,0,0,0,0,0,0,0,0
0.5793180904857786,0.2787725200175331,0.28765123130358733,0.08711229224230237,1,0,0,0,0,0,0,0,0,0
0.6078549405145224,0.20453119091511615,0.2987010490490936,0.08583744914010139,1,0,0,0,0,0,0,0,0,0
0.26066577954557857,0.23431175515027064,0.28740186084068176,0.10833237255662165,1,0,0,0,0,0,0,0,0,0
0.5637927601983204,0.24713777437697304,0.2935915455501128,0.11084595160577847,1,0,0,0,0,0,0,0,0,0
0.5583892671215889,0.27285303343690076,0.29031101955482297,0.10449865693257762,1,0,0,0,0,0,0,0,0,0
0.5625595219205025,0.26255023218596346,0.2674841815981725,0.10217588968491752,1,0,0,0,0,0,0,0,0,0
0.43759701077791946,0.14775115833779692,0.3124428213241692,0.07617011171572986,0,0,0,0,0,1,0,0,0,0
0.5323566483525874,0.26747191053792246,0.29233200314863567,0.08319500245330835,0,0,0,0,0,1,0,0,0,0
0.4316499559967602,0.16853905398793873,0.2984291050627839,0.05377585408084755,0,0,0,0,0,1,0,0,0,0
0.27360024584032966,0.15219726806508305,0.2430803558480893,0.08639089103444128,0,0,0,0,0,0,0,1,0,0
0.8098383401877953,0.405967888050091,0.26196056383677285,0.05824882272708279,0,0,1,0,0,0,0,0,0,0
0.601735199348186,0.2677683490943291,0.9973162096081012,0.38737109734828445,0,0,0,0,0,0,0,0,1,0
0.4667864902137453,0.20728266766941153,0.3015187836598934,0.09511281529346634,0,0,0,0,0,0,0,0,1,0
0.2729008602701436,0.26088504218373504,0.29935860074826937,0.13035359337308966,1,0,0,0,0,0,0,0,0,0
0.7348833488096155,0.24209323509314418,0.29224534265000063,0.09273141613889854,0,0,0,1,0,0,0,0,0,0
0.4571004971933354,0.06989527422619468,0.19418406784153194,0.07308797072569378,0,0,0,0,0,0,0,1,0,0
0.4590349195500214,0.2061830407408769,0.2928288290394654,0.0797087778523222,0,0,0,0,0,1,0,0,0,0
0.9056153274804788,0.28182979382017465,0.24455213184336844,0.037305369774516525,0,0,0,1,0,0,0,0,0,0
0.9159753959543832,0.3000076660743439,0.2711718966276891,0.05627906975383581,0,0,0,0,1,0,0,0,0,0
0.34993737936967906,0.24015557838630563,0.3037750681423149,0.1294864811818084,1,0,0,0,0,0,0,0,0,0
0.36686541426175906,0.2799297961462961,0.2799381824410655,0.12207969189748383,1,0,0,0,0,0,0,0,0,0
0.38850525583275697,0.36975303831844936,0.2591791860405238,0.09434946113868191,1,0,0,0,0,0,0,0,0,0
0.4037303488858329,0.14329064674752673,0.3094380774225446,0.07195199919155043,0,0,0,0,0,1,0,0,0,0
0.6330433522248381,0.28122794170725596,0.28399702783147196,0.0996650866260121,1,0,0,0,0,0,0,0,0,0
0.4962111391098776,0.2027733815534675,0.28606283958468326,0.06437841261777692,0,0,0,0,0,1,0,0,0,0
0.8079269314191182,0.3387783660117146,0.16236099366396017,0.009914582691664342,0,0,0,1,0,0,0,0,0,0
0.5075031180421012,0.2938816291392982,0.2843421127630896,0.10948527607564944,1,0,0,0,0,0,0,0,0,0
0.30134644087564066,0.3466388318117029,0.2807801676585795,0.13173504368181357,0,0,0,0,0,0,0,1,0,0
0.5560249952057938,0.2499913328008573,0.2536717153892689,0.10345537663111215,1,0,0,0,0,0,0,0,0,0
0.41945929042516056,0.1807773990920401,0.30581629525759496,0.0963954684079647,1,0,0,0,0,0,0,0,0,0
0.5340591515964852,0.2393346694998278,0.281755299326011,0.10553573306304533,1,0,0,0,0,0,0,0,0,0
0.3964614187736535,0.4315568103320476,0.21989345653993986,0.07823686101031513,0,0,0,0,0,0,0,1,0,0
0.48322469757043746,0.19362661306803536,0.3070017998538857,0.07838433238733432,0,0,0,0,0,1,0,0,0,0
0.36636855028973786,0.26547311307072313,0.285035308052296,0.10162334940929443,0,0,0,0,0,0,0,1,0,0
0.44111762926269543,0.2683386726440613,0.28544009983974483,0.09756690860952875,1,0,0,0,0,0,0,0,0,0
0.5860453470872388,0.28397634019586715,0.2843673355220869,0.09654894071081917,0,0,0,0,0,0,0,1,0,0
0.5149082802008632,0.16878670956674074,0.3059945072271315,0.07234848058795873,0,0,0,0,0,1,0,0,0,0
0.4663755924996269,0.2858482039269923,0.23757932859759356,0.09389916704708651,0,0,0,0,0,0,0,1,0,0
0.7320012942927043,0.23758669932201984,0.2870008648361958,0.08061313197734185,0,0,0,1,0,0,0,0,0,0
0.1635591504886839,0.28640555576675797,0.27901665519397956,0.125071370022954,0,0,0,0,0,0,0,1,0,0
0.3702832931618074,0.2658294267089358,0.2872821071974392,0.11093239977083336,1,0,0,0,0,0,0,0,0,0
0.35544797064279704,0.1687401961223709,0.2558903299877127,0.08723291716688515,1,0,0,0,0,0,0,0,0,0
0.3476802234021892,0.2158826158786029,0.29315198851073965,0.10221267400970496,1,0,0,0,0,0,0,0,0,0
0.28674750204571253,0.22938071222682632,0.2839479596518311,0.11069911064490758,1,0,0,0,0,0,0,0,0,0
0.558559729738285,0.3262230254821447,0.2534980396157353,0.08934041416883082,1,0,0,0,0,0,0,0,0,0
0.43906456492310714,0.13112717181987033,0.28168471519797594,0.07948801686881167,1,0,0,0,0,0,0,0,0,0
0.23483851678845727,0.12788773609972348,0.23016900609971494,0.08787531395419557,1,0,0,0,0,0,0,0,0,0
0.46843588930698005,0.24164118015758135,0.29970404007975615,0.10431408894527437,1,0,0,0,0,0,0,0,0,0
0.45316221145421204,0.2651492704388638,0.28555552360146474,0.1257764443803469,0,0,0,0,0,0,0,1,0,0
0.22935626583988233,0.22577599143522806,0.28374785412826625,0.1181352266175422,0,0,0,0,0,0,0,1,0,0
0.3702556768944179,0.2779110332921689,0.2654606556434253,0.08413965425169537,0,0,0,0,0,0,0,1,0,0
0.4502715974972168,0.33155995824501766,0.2794422084246604,0.1157662021945773,0,0,0,0,0,0,0,1,0,0
0.2370290340182775,0.14438889824041537,0.3053665936365461,0.10214760488172622,0,0,0,0,0,0,0,1,0,0
0.3765285521227316,0.2980288300516303,0.28341490369893974,0.11112630990112121,0,0,0,0,0,0,0,1,0,0
0.3957412685546662,0.3243622877830834,0.290127408389685,0.13095225149448964,1,0,0,0,0,0,0,0,0,0
0.7825276203678502,0.3612068034400754,0.2630836877979039,0.1060800760960743,0,0,0,0,1,0,0,0,0,0
0.34614877080996037,0.26813253356920475,0.30094713420439706,0.11726775119808358,1,0,0,0,0,0,0,0,0,0
0.4549344404732367,0.2263678229976219,0.287311124316553,0.11244792188895385,1,0,0,0,0,0,0,0,0,0
0.5587124479629387,0.21889584325880806,0.3054244637068545,0.09900672097282855,1,0,0,0,0,0,0,0,0,0
0.40966599534167186,0.16573403124662311,0.31341092041439894,0.08040576607712009,0,0,0,0,0,1,0,0,0,0
0.4257160850158007,0.1912975643686315,0.25982630789328753,0.09660726844337744,1,0,0,0,0,0,0,0,0,0
0.4216783028492449,0.19726551617973345,0.29939493549000296,0.10692032911559136,1,0,0,0,0,0,0,0,0,0
0.4162763415443744,0.22449842964641128,0.28668232065539195,0.11038143427815948,1,0,0,0,0,0,0,0,0,0
0.3865589338954919,0.2503761374909233,0.29917514882573165,0.10943916199880767,1,0,0,0,0,0,0,0,0,0
0.31574274756464366,0.26194124068979396,0.2984741647276673,0.12594395358784205,1,0,0,0,0,0,0,0,0,0
0.3768238896048052,0.24591101058036063,0.26134949583673306,0.1127515836270856,0,0,0,0,0,0,0,1,0,0
0.358420995507641,0.23396812495889135,0.2628206243120659,0.10726552960499836,1,0,0,0,0,0,0,0,0,0
0.4266229307067035,0.24825970422754642,0.2681396675990611,0.09271383579024017,0,0,0,0,0,0,0,1,0,0
0.25868655657098416,0.13709447867908436,0.29392312649965646,0.06761197547322792,0,0,0,0,0,1,0,0,0,0
0.5690983372242167,0.18744355688729447,0.2881252161115071,0.10658838877138152,1,0,0,0,0,0,0,0,0,0
0.5958298949147329,0.1826074719753013,0.3085642237644634,0.08453645043485404,0,0,0,0,1,0,0,0,0,0
0.3430686024314858,0.2523538268120467,0.3031500153890985,0.10129684365474785,1,0,0,0,0,0,0,0,0,0
0.4718502016904994,0.29736561537462514,0.27755263826029425,0.09234725191973873,1,0,0,0,0,0,0,0,0,0
0.32533553708297136,0.2568501115521626,0.2987636950406745,0.10873360878298394,1,0,0,0,0,0,0,0,0,0
0.40796091977750215,0.2848883841656165,0.2927775583376365,0.12422969496470897,1,0,0,0,0,0,0,0,0,0
0.24544267966025718,0.1952478463361651,0.2263004237622858,0.08987343025603287,0,0,0,0,0,0,0,1,0,0
0.3565221038458134,0.13671233954985687,0.2353987091021035,0.08514412433065126,1,0,0,0,0,0,0,0,0,0
0.4207174734910244,0.296565959505106,0.29032512320784915,0.12134965967405435,0,0,0,0,0,0,0,1,0,0
0.42372878172921924,0.30245663794282546,0.28810813472412183,0.12026064558015569,0,0,0,0,0,0,0,1,0,0
0.46087250162877724,0.2184906007054372,0.2562376701641019,0.08862697263440787,1,0,0,0,0,0,0,0,0,0
0.4249614195773692,0.24354535443246653,0.25205705938761336,0.09546517691223616,1,0,0,0,0,0,0,0,0,0
0.4215591521835273,0.2672100660218179,0.22872795267930654,0.08348494220395172,0,0,0,0,0,0,0,1,0,0
0.579061129910363,0.3560923097812295,0.2670752939723705,0.09139171322618658,0,0,0,0,0,0,1,0,0,0
0.34232301458340736,0.25455328266713095,0.30229236891612804,0.13841380432135364,1,0,0,0,0,0,0,0,0,0
0.5118255164316806,0.19034026251673608,0.16601795919010207,0.04032334675568705,0,0,0,0,0,0,0,1,0,0
0.3023611590496184,0.45734684879912746,0.26216677659124227,0.1236064057751275,0,0,0,0,0,0,0,1,0,0
0.303164307452855,0.28328416711843835,0.2995972065363477,0.11973311231169526,0,0,0,0,0,0,0,1,0,0
0.6112823484975636,0.18828327565764785,0.0,0.9972546854622181,0,0,0,0,0,0,0,1,0,0
0.21031852910049983,0.1529654593050067,0.24890321548224761,0.08954516293743717,1,0,0,0,0,0,0,0,0,0
0.4335776204743596,0.25653514345670225,0.28843792638715615,0.12021901391719114,0,0,0,0,0,0,0,1,0,0
0.36432585575044235,0.19609707746596156,0.27248465509975894,0.11140946756828898,0,0,0,0,0,0,0,1,0,0
0.6036519913972458,0.36795960598944094,0.25329309931330846,0.08398665210013169,0,0,0,0,0,0,1,0,0,0
0.3423043116856208,0.24962625864058463,0.29124842631561504,0.10268928909370179,1,0,0,0,0,0,0,0,0,0
0.25655965487664445,0.28136941799240867,0.2505735272649097,0.09830838053293257,1,0,0,0,0,0,0,0,0,0
0.4473733239244597,0.43795167277223657,0.24272805193453567,0.08968505795195003,0,0,0,0,0,0,1,0,0,0
0.460001174375724,0.18089712600025443,0.30982473435432173,0.10915588193093406,1,0,0,0,0,0,0,0,0,0
0.39207235327225354,0.23175069787679237,0.302994280111045,0.12777523741554989,1,0,0,0,0,0,0,0,0,0
0.30842083803933906,0.20945099925898392,0.26587560315147307,0.12974912445533252,0,0,0,0,0,0,0,1,0,0
0.2581737835500924,0.3644590627528436,0.2923624723436821,0.12851342617468337,0,0,0,0,0,0,0,1,0,0
0.2581737835500924,0.3644590627528436,0.2923624723436821,0.12851342617468337,0,0,0,0,0,0,0,1,0,0
0.3319439268047026,0.5013341952607968,0.2593520361832484,0.10202985421759188,0,0,0,0,0,0,0,1,0,0
0.3319439268047026,0.5013341952607968,0.2593520361832484,0.10202985421759188,0,0,0,0,0,0,0,1,0,0
0.49777290504341287,0.2240831782141642,0.2932992334992509,0.07619492614969756,0,0,0,0,0,1,0,0,0,0
0.4397397130129478,0.16271673864404326,0.25957057311054155,0.09241065161307199,0,0,0,0,0,0,0,1,0,0
0.5366063187447325,0.20404382252057834,0.24511603891528605,0.07306721704493209,0,0,0,0,0,0,0,1,0,0
0.4329358230317515,0.2641557830355044,0.29665879391273375,0.12542976748453225,1,0,0,0,0,0,0,0,0,0
0.6437210640836255,0.2010148284492865,0.2760152179317455,0.04333347566932198,0,0,0,0,0,1,0,0,0,0
0.6770976153236434,0.23235522582981222,0.2667153824581775,0.04772574812878584,0,0,0,0,0,1,0,0,0,0
0.18427606754628806,0.3807034573714277,0.2723422385474741,0.13918578138569312,0,0,0,0,0,0,0,1,0,0
0.4040338472277183,0.29264725497024363,0.2738207172772484,0.11909362740506117,0,0,0,0,0,0,0,1,0,0
0.3340003140718472,0.28780885836244363,0.29585757287184133,0.13426272457839342,0,0,0,0,0,0,0,1,0,0
0.4040338472277183,0.29264725497024363,0.2738207172772484,0.11909362740506117,0,0,0,0,0,0,0,1,0,0
0.4386612057382781,0.24103826605899867,0.25815484921589665,0.09941362279650409,0,0,0,0,0,0,0,1,0,0
0.4400873730766244,0.246091816049281,0.24953026777385,0.07340533767172869,0,0,0,0,0,0,0,1,0,0
0.4041494528235521,0.14687796588967514,0.2552954429165037,0.0920983521692968,0,0,0,0,0,0,0,1,0,0
0.3487945608338062,0.1651570963445937,0.305605028908218,0.06886290001070716,0,0,0,0,0,1,0,0,0,0
0.9068870238301129,0.1577112701114412,0.24049838196675966,0.025341770107025055,0,0,0,1,0,0,0,0,0,0
0.3330429864369516,0.3743756023632099,0.2760941562736226,0.10204640771004404,0,0,0,0,0,0,0,1,0,0
0.5073594831715146,0.17175951603567308,0.25339543139238885,0.08870108576921319,1,0,0,0,0,0,0,0,0,0
0.2427690815758521,0.2725485024572255,0.28831714527198554,0.13629032999249124,0,0,0,0,0,0,0,1,0,0
0.4739426836060332,0.3445396317467338,0.27832547051660367,0.1130760011679843,0,0,0,0,0,0,1,0,0,0
0.5803112690879422,0.29556010461198406,0.29235844805781774,0.10762867172030631,1,0,0,0,0,0,0,0,0,0
0.35558210587845307,0.23150285246772861,0.29214398097076627,0.1296035868833529,1,0,0,0,0,0,0,0,0,0
0.5391111380175508,0.2088248393286515,0.2967396228147511,0.061761804890782944,0,0,0,0,0,1,0,0,0,0
0.5366954410446457,0.37170309105755517,0.24880223636687226,0.08462795840971,0,0,0,0,0,0,1,0,0,0
0.43990502968835815,0.4206156544804712,0.2241637346047547,0.07851956632560951,0,0,0,0,0,0,1,0,0,0
0.5038133641717746,0.16512450784466096,0.23803811942452197,0.08249698181355378,1,0,0,0,0,0,0,0,0,0
0.4571373267897179,0.32744410216697833,0.2745041560936887,0.10037300896337686,0,0,0,0,0,0,0,1,0,0
0.4571373267897179,0.32744410216697833,0.2745041560936887,0.10037300896337686,0,0,0,0,0,0,0,1,0,0
0.21322886603862343,0.24323779122128364,0.2740068160891533,0.1313230998795162,0,0,0,0,0,0,0,1,0,0
0.22440638647094172,0.24767054517915793,0.27269510189411916,0.1308026651478468,0,0,0,0,0,0,0,1,0,0
0.6258947020012458,0.3412096525104621,0.24124544001254394,0.07374565293043536,0,0,0,0,0,0,1,0,0,0
0.32731154483337976,0.2475571777202899,0.2929895766577846,0.10900806649168227,1,0,0,0,0,0,0,0,0,0
0.38234165832617695,0.2879369650697126,0.2868361687663965,0.10419715814908115,1,0,0,0,0,0,0,0,0,0
0.4399405350087627,0.20328604449000043,0.2977106782424596,0.06553277333006105,0,0,0,0,0,1,0,0,0,0
0.47291394558571753,0.22288725362465922,0.29586635836874076,0.06882842360878708,0,0,0,0,0,1,0,0,0,0
0.4169806122939236,0.17862075099923758,0.303590956999505,0.06146738708220665,0,0,0,0,0,1,0,0,0,0
0.4752506484518008,0.1716801487208245,0.30776284514173086,0.06283167153914383,0,0,0,0,0,1,0,0,0,0
0.4307932939238325,0.20701556032592885,0.30795114193331347,0.0804072500418287,0,0,0,0,0,1,0,0,0,0
0.5558103127635047,0.17377358858451902,0.3071858162774923,0.058633878262523684,0,0,0,0,0,1,0,0,0,0
0.5558103127635047,0.17377358858451902,0.3071858162774923,0.058633878262523684,0,0,0,0,0,1,0,0,0,0
0.4570866920291899,0.13996652770521614,0.2987372585999656,0.0676521106202225,0,0,0,0,0,1,0,0,0,0
0.42754670802221423,0.2734733039223273,0.3013995130575621,0.11742533935151481,0,0,0,0,0,0,0,0,1,0
0.5507873240136889,0.3330056764605718,0.2667448272530282,0.08861967384486363,0,0,0,0,0,0,1,0,0,0
0.5058991966887835,0.38552285165430555,0.24882755591892572,0.09291090277705104,0,0,0,0,0,0,1,0,0,0
0.3639116676832482,0.30175040230239103,0.29309467952999896,0.14155539527041097,1,0,0,0,0,0,0,0,0,0
0.5261162617629438,0.3463914072998928,0.26237145068921536,0.08493129920282853,0,0,0,0,0,0,1,0,0,0
0.5121651074419938,0.327316274229575,0.2596654223048781,0.09082127794292369,0,0,0,0,0,0,1,0,0,0
0.4155467316188647,0.23935995332219506,0.2904535021820113,0.11198887040301055,1,0,0,0,0,0,0,0,0,0
0.5247964673065526,0.3325998072296372,0.2682678278286265,0.07956058747901723,0,0,0,0,0,0,1,0,0,0
0.5321156859687023,0.45814767152728364,0.22186788048075076,0.07585101190425539,0,0,0,0,0,0,1,0,0,0
0.5898543676016207,0.45611732013645456,0.2355425335027721,0.08712228017838056,0,0,0,0,0,0,1,0,0,0
0.380053330112824,0.27340629973709785,0.2889340614626363,0.13757091150027256,0,0,0,0,0,0,0,1,0,0
0.5424223522179876,0.313310438757532,0.2829703342752674,0.10923654244545121,0,0,0,0,0,0,1,0,0,0
0.3814542329660642,0.2368223308180709,0.28034021112704544,0.09264730042929648,0,0,0,0,0,0,1,0,0,0
0.4525777554860171,0.5528926585869837,0.27058612809504756,0.12759592284713708,0,0,0,0,0,0,1,0,0,0
0.3855699703179024,0.24245806836783068,0.2917909515232544,0.0926474706389576,1,0,0,0,0,0,0,0,0,0
0.4014342354129436,0.27398742659498226,0.2879341358118645,0.1293908801777338,0,0,0,0,0,0,0,1,0,0
0.26208644863536484,0.27430394595567353,0.23231733611025884,0.10808240744861927,0,0,0,0,0,0,0,1,0,0
0.40340517697545153,0.2819415943997209,0.28976355569089557,0.12945271652806153,1,0,0,0,0,0,0,0,0,0
0.515629451199857,0.15049436104385142,0.2912891585155269,0.08638099486262224,0,0,0,0,0,1,0,0,0,0
0.4143198688530433,0.17800914482772925,0.2971355649098618,0.0893558689678034,0,0,0,0,0,1,0,0,0,0
0.9034662043635118,0.23653706217327553,0.14294307873129003,0.0,0,0,0,1,0,0,0,0,0,0
0.4940607421339455,0.34343780784126415,0.28315720233156527,0.10437896952915723,0,0,0,0,0,0,1,0,0,0
0.5506161516349675,0.23143603260687445,0.3028587118711218,0.0986893528609259,0,0,0,0,0,0,1,0,0,0
0.4637785282999778,0.1694555444145513,0.27814164914566714,0.05733640290942613,0,0,0,0,0,1,0,0,0,0
0.46754260516144774,0.20972010927853543,0.2635282260245969,0.05329420293238134,0,0,0,0,0,1,0,0,0,0
0.13005336383275323,0.5655165080565066,0.2496339556717864,0.11614522665829147,0,0,0,0,0,0,0,1,0,0
0.4505109644987194,0.12376236308260832,0.21170134561772197,0.0556315548806259,0,0,0,0,0,1,0,0,0,0
0.617155834248408,0.18862903017136753,0.29918338384970383,0.09262077050102802,0,0,0,0,1,0,0,0,0,0
0.4057957251125106,0.26596137239968537,0.23745541872861808,0.08187727849109797,0,0,0,0,0,0,0,1,0,0
0.4291404814597483,0.313626802154385,0.2719821481920505,0.09807694590794344,0,0,0,0,0,0,1,0,0,0
0.3675483723549885,0.13514436644352446,0.30145363511355017,0.07324285424155166,0,0,0,0,0,1,0,0,0,0
0.41432379431317873,0.24478437491566787,0.2938060961905755,0.08485285455300792,0,0,0,0,0,1,0,0,0,0
0.7404156540941872,0.2805303856806939,0.25264537093804773,0.048626467681730436,0,0,0,1,0,0,0,0,0,0
0.8568725144789702,0.27268043713620227,0.2782810278418646,0.04591754832021497,0,0,0,0,1,0,0,0,0,0
0.663757681172903,0.1964117600735616,0.27807542813970265,0.06962195562681389,0,0,0,0,0,1,0,0,0,0
0.49739523493192356,0.2110991401038664,0.2928371462792005,0.06918865882347852,0,0,0,0,0,1,0,0,0,0
0.2049996588839553,0.3237223053338766,0.2944835735022241,0.13896823108600567,1,0,0,0,0,0,0,0,0,0
0.2773895365967479,0.2204579248983407,0.28175678515003477,0.08152936278999008,0,0,0,0,0,0,0,1,0,0
0.8900054128171024,0.1653135477858752,0.04381298248877136,0.9392275309127439,0,1,0,0,0,0,0,0,0,0
0.23756391340969438,0.32138795909182594,0.25513583661347305,0.11983286898577836,0,0,0,0,0,0,0,1,0,0
0.5306424503476507,0.23365501302399017,0.26895429443784036,0.08834764576296936,0,0,0,0,0,0,0,1,0,0
0.7251079835726058,0.17067512236512555,0.25885703961337025,0.048384145497766436,0,0,0,1,0,0,0,0,0,0
0.7682806931826176,0.2602354375951822,0.28127968820917215,0.06334826017014593,0,0,0,1,0,0,0,0,0,0
0.4934897326013882,0.40187619170389877,0.24579719988232612,0.09322501787670943,0,0,0,0,0,0,1,0,0,0
0.46974992557062684,0.3467282009453183,0.20518492966195417,0.07797468698872928,0,0,0,0,0,0,1,0,0,0
0.7575009344282538,0.23782870003712808,0.29435384336260706,0.07366232127101341,0,0,1,0,0,0,0,0,0,0
